Date,County,Cases,Deaths
2022-12-18,Dorchester,9212,0
2022-12-18,Frederick,56115,0
2022-12-18,Garrett,6861,0
2022-12-18,Harford,47896,0
2022-12-18,Howard,61038,0
2022-12-18,Kent,3820,0
2022-12-18,Montgomery,234573,0
2022-12-18,Prince_Georges,218685,0
2022-12-18,Queen_Annes,8586,0
2022-12-18,Somerset,6009,0
2022-12-18,St_Marys,23644,0
2022-12-18,Talbot,6966,0
2022-12-18,Washington,40091,0
2022-12-18,Wicomico,23892,0
2022-12-18,Worcester,10442,0
2022-12-19,Allegany,20930,0
2022-12-19,Anne_Arundel,114915,0
2022-12-19,Baltimore,164842,0
2022-12-19,Baltimore_City,143254,0
2022-12-19,Calvert,14191,0
2022-12-19,Caroline,7093,0
2022-12-19,Carroll,26870,0
2022-12-19,Cecil,19469,0
2022-12-19,Charles,36894,0
2022-12-19,Dorchester,9218,0
2022-12-19,Frederick,56129,0
2022-12-19,Garrett,6864,0
2022-12-19,Harford,47916,0
2022-12-19,Howard,61069,0
2022-12-19,Kent,3823,0
2022-12-19,Montgomery,234717,0
2022-12-19,Prince_Georges,218822,0
2022-12-19,Queen_Annes,8587,0
2022-12-19,Somerset,6011,0
2022-12-19,St_Marys,23659,0
2022-12-19,Talbot,6968,0
2022-12-19,Washington,40093,0
2022-12-19,Wicomico,23906,0
2022-12-19,Worcester,10447,0
2022-12-20,Allegany,20941,378
2022-12-20,Anne_Arundel,114989,1211
2022-12-20,Baltimore,164936,2663
2022-12-20,Baltimore_City,143339,1873
2022-12-20,Calvert,14197,160
2022-12-20,Caroline,7096,88
2022-12-20,Carroll,26893,443
2022-12-20,Cecil,19484,275
2022-12-20,Charles,36916,390
2022-12-20,Dorchester,9222,113
2022-12-20,Frederick,56163,569
2022-12-20,Garrett,6869,123
2022-12-20,Harford,47937,637
2022-12-20,Howard,61110,419
2022-12-20,Kent,3825,71
2022-12-20,Montgomery,234875,2210
2022-12-20,Prince_Georges,218962,2258
2022-12-20,Queen_Annes,8591,126
2022-12-20,Somerset,6013,77
2022-12-20,St_Marys,23678,236
2022-12-20,Talbot,6969,105
2022-12-20,Washington,40099,610
2022-12-20,Wicomico,23919,347
2022-12-20,Worcester,10454,176
2022-12-21,Allegany,20959,378
2022-12-21,Anne_Arundel,115109,1212
2022-12-21,Baltimore,165150,2667
2022-12-21,Baltimore_City,143503,1876
2022-12-21,Calvert,14219,160
2022-12-21,Caroline,7098,88
2022-12-21,Carroll,26923,443
2022-12-21,Cecil,19505,276
2022-12-21,Charles,36971,390
2022-12-21,Dorchester,9233,113
2022-12-21,Frederick,56214,569
2022-12-21,Garrett,6881,123
2022-12-21,Harford,47992,637
2022-12-21,Howard,61187,419
2022-12-21,Kent,3827,71
2022-12-21,Montgomery,235202,2211
2022-12-21,Prince_Georges,219283,2260
2022-12-21,Queen_Annes,8595,126
2022-12-21,Somerset,6020,77
2022-12-21,St_Marys,23715,236
2022-12-21,Talbot,6981,105
2022-12-21,Washington,40115,610
2022-12-21,Wicomico,23943,347
2022-12-21,Worcester,10467,176
2022-12-22,Allegany,20969,379
2022-12-22,Anne_Arundel,115200,1212
2022-12-22,Baltimore,165280,2668
2022-12-22,Baltimore_City,143619,1877
2022-12-22,Calvert,14233,160
2022-12-22,Caroline,7102,88
2022-12-22,Carroll,26947,443
2022-12-22,Cecil,19519,276
2022-12-22,Charles,37008,390
2022-12-22,Dorchester,9238,113
2022-12-22,Frederick,56240,569
2022-12-22,Garrett,6887,123
2022-12-22,Harford,48021,638
2022-12-22,Howard,61242,420
2022-12-22,Kent,3829,71
2022-12-22,Montgomery,235442,2216
2022-12-22,Prince_Georges,219463,2261
2022-12-22,Queen_Annes,8598,126
2022-12-22,Somerset,6022,77
2022-12-22,St_Marys,23729,236
2022-12-22,Talbot,6986,105
2022-12-22,Washington,40132,610
2022-12-22,Wicomico,23956,347
2022-12-22,Worcester,10475,176
2022-12-23,Allegany,20981,379
2022-12-23,Anne_Arundel,115303,1212
2022-12-23,Baltimore,165441,2669
2022-12-23,Baltimore_City,143752,1879
2022-12-23,Calvert,14252,160
2022-12-23,Caroline,7108,88
2022-12-23,Carroll,26981,443
2022-12-23,Cecil,19540,276
2022-12-23,Charles,37071,390
2022-12-23,Dorchester,9244,113
2022-12-23,Frederick,56290,569
2022-12-23,Garrett,6892,123
2022-12-23,Harford,48058,638
2022-12-23,Howard,61303,420
2022-12-23,Kent,3832,71
2022-12-23,Montgomery,235706,2217
2022-12-23,Prince_Georges,219667,2262
2022-12-23,Queen_Annes,8604,126
2022-12-23,Somerset,6024,77
2022-12-23,St_Marys,23757,237
2022-12-23,Talbot,6994,105
2022-12-23,Washington,40143,610
2022-12-23,Wicomico,23975,347
2022-12-23,Worcester,10480,177
2022-12-24,Allegany,20990,0
2022-12-24,Anne_Arundel,115424,0
2022-12-24,Baltimore,165594,0
2022-12-24,Baltimore_City,143862,0
2022-12-24,Calvert,14262,0
2022-12-24,Caroline,7115,0
2022-12-24,Carroll,27016,0
2022-12-24,Cecil,19552,0
2022-12-24,Charles,37114,0
2022-12-24,Dorchester,9251,0
2022-12-24,Frederick,56337,0
2022-12-24,Garrett,6893,0
2022-12-24,Harford,48088,0
2022-12-24,Howard,61384,0
2022-12-24,Kent,3832,0
2022-12-24,Montgomery,235947,0
2022-12-24,Prince_Georges,219901,0
2022-12-24,Queen_Annes,8612,0
2022-12-24,Somerset,6027,0
2022-12-24,St_Marys,23792,0
2022-12-24,Talbot,6998,0
2022-12-24,Washington,40159,0
2022-12-24,Wicomico,23991,0
2022-12-24,Worcester,10488,0
2022-12-25,Allegany,20999,0
2022-12-25,Anne_Arundel,115482,0
2022-12-25,Baltimore,165679,0
2022-12-25,Baltimore_City,143928,0
2022-12-25,Calvert,14271,0
2022-12-25,Caroline,7117,0
2022-12-25,Carroll,27029,0
2022-12-25,Cecil,19562,0
2022-12-25,Charles,37147,0
2022-12-25,Dorchester,9254,0
2022-12-25,Frederick,56361,0
2022-12-25,Garrett,6896,0
2022-12-25,Harford,48105,0
2022-12-25,Howard,61426,0
2022-12-25,Kent,3833,0
2022-12-25,Montgomery,236096,0
2022-12-25,Prince_Georges,220027,0
2022-12-25,Queen_Annes,8617,0
2022-12-25,Somerset,6027,0
2022-12-25,St_Marys,23803,0
2022-12-25,Talbot,7005,0
2022-12-25,Washington,40167,0
2022-12-25,Wicomico,24000,0
2022-12-25,Worcester,10496,0
2022-12-26,Allegany,21004,0
2022-12-26,Anne_Arundel,115540,0
2022-12-26,Baltimore,165744,0
2022-12-26,Baltimore_City,143971,0
2022-12-26,Calvert,14280,0
2022-12-26,Caroline,7118,0
2022-12-26,Carroll,27042,0
2022-12-26,Cecil,19571,0
2022-12-26,Charles,37172,0
2022-12-26,Dorchester,9257,0
2022-12-26,Frederick,56376,0
2022-12-26,Garrett,6898,0
2022-12-26,Harford,48121,0
2022-12-26,Howard,61454,0
2022-12-26,Kent,3835,0
2022-12-26,Montgomery,236203,0
2022-12-26,Prince_Georges,220124,0
2022-12-26,Queen_Annes,8618,0
2022-12-26,Somerset,6028,0
2022-12-26,St_Marys,23817,0
2022-12-26,Talbot,7006,0
2022-12-26,Washington,40171,0
2022-12-26,Wicomico,24011,0
2022-12-26,Worcester,10502,0
2022-12-27,Allegany,21008,0
2022-12-27,Anne_Arundel,115571,0
2022-12-27,Baltimore,165796,0
2022-12-27,Baltimore_City,144019,0
2022-12-27,Calvert,14285,0
2022-12-27,Caroline,7119,0
2022-12-27,Carroll,27055,0
2022-12-27,Cecil,19576,0
2022-12-27,Charles,37190,0
2022-12-27,Dorchester,9259,0
2022-12-27,Frederick,56389,0
2022-12-27,Garrett,6900,0
2022-12-27,Harford,48144,0
2022-12-27,Howard,61479,0
2022-12-27,Kent,3836,0
2022-12-27,Montgomery,236293,0
2022-12-27,Prince_Georges,220227,0
2022-12-27,Queen_Annes,8622,0
2022-12-27,Somerset,6031,0
2022-12-27,St_Marys,23826,0
2022-12-27,Talbot,7007,0
2022-12-27,Washington,40173,0
2022-12-27,Wicomico,24027,0
2022-12-27,Worcester,10507,0
2022-12-28,Allegany,21015,379
2022-12-28,Anne_Arundel,115618,1213
2022-12-28,Baltimore,165882,2674
2022-12-28,Baltimore_City,144081,1880
2022-12-28,Calvert,14295,160
2022-12-28,Caroline,7123,88
2022-12-28,Carroll,27068,444
2022-12-28,Cecil,19585,277
2022-12-28,Charles,37211,390
2022-12-28,Dorchester,9262,113
2022-12-28,Frederick,56417,571
2022-12-28,Garrett,6904,123
2022-12-28,Harford,48169,641
2022-12-28,Howard,61514,420
2022-12-28,Kent,3837,71
2022-12-28,Montgomery,236393,2222
2022-12-28,Prince_Georges,220352,2267
2022-12-28,Queen_Annes,8624,127
2022-12-28,Somerset,6033,77
2022-12-28,St_Marys,23843,237
2022-12-28,Talbot,7009,105
2022-12-28,Washington,40180,611
2022-12-28,Wicomico,24043,349
2022-12-28,Worcester,10513,177
2022-12-29,Allegany,21041,379
2022-12-29,Anne_Arundel,115764,1217
2022-12-29,Baltimore,166071,2676
2022-12-29,Baltimore_City,144251,1880
2022-12-29,Calvert,14319,160
2022-12-29,Caroline,7129,88
2022-12-29,Carroll,27089,444
2022-12-29,Cecil,19602,277
2022-12-29,Charles,37259,390
2022-12-29,Dorchester,9273,113
2022-12-29,Frederick,56490,571
2022-12-29,Garrett,6916,123
2022-12-29,Harford,48247,643
2022-12-29,Howard,61594,422
2022-12-29,Kent,3838,71
2022-12-29,Montgomery,236718,2224
2022-12-29,Prince_Georges,220685,2267
2022-12-29,Queen_Annes,8632,127
2022-12-29,Somerset,6039,77
2022-12-29,St_Marys,23882,237
2022-12-29,Talbot,7014,105
2022-12-29,Washington,40206,611
2022-12-29,Wicomico,24075,349
2022-12-29,Worcester,10528,178
2022-12-30,Allegany,21062,379
2022-12-30,Anne_Arundel,115893,1217
2022-12-30,Baltimore,166263,2681
2022-12-30,Baltimore_City,144396,1880
2022-12-30,Calvert,14341,160
2022-12-30,Caroline,7137,88
2022-12-30,Carroll,27133,444
2022-12-30,Cecil,19632,277
2022-12-30,Charles,37339,390
2022-12-30,Dorchester,9290,113
2022-12-30,Frederick,56573,573
2022-12-30,Garrett,6929,123
2022-12-30,Harford,48302,643
2022-12-30,Howard,61658,424
2022-12-30,Kent,3843,71
2022-12-30,Montgomery,236964,2225
2022-12-30,Prince_Georges,220968,2267
2022-12-30,Queen_Annes,8638,127
2022-12-30,Somerset,6041,77
2022-12-30,St_Marys,23920,238
2022-12-30,Talbot,7023,105
2022-12-30,Washington,40239,613
2022-12-30,Wicomico,24106,349
2022-12-30,Worcester,10544,179
2022-12-31,Allegany,21078,379
2022-12-31,Anne_Arundel,115999,1219
2022-12-31,Baltimore,166420,2683
2022-12-31,Baltimore_City,144520,1880
2022-12-31,Calvert,14357,160
2022-12-31,Caroline,7142,88
2022-12-31,Carroll,27154,444
2022-12-31,Cecil,19665,277
2022-12-31,Charles,37389,390
2022-12-31,Dorchester,9300,113
2022-12-31,Frederick,56635,574
2022-12-31,Garrett,6935,123
2022-12-31,Harford,48335,643
2022-12-31,Howard,61726,425
2022-12-31,Kent,3849,71
2022-12-31,Montgomery,237185,2225
2022-12-31,Prince_Georges,221218,2269
2022-12-31,Queen_Annes,8644,127
2022-12-31,Somerset,6047,77
2022-12-31,St_Marys,23946,238
2022-12-31,Talbot,7035,105
2022-12-31,Washington,40255,613
2022-12-31,Wicomico,24128,350
2022-12-31,Worcester,10554,179
2023-01-01,Allegany,21088,0
2023-01-01,Anne_Arundel,116073,0
2023-01-01,Baltimore,166514,0
2023-01-01,Baltimore_City,144597,0
2023-01-01,Calvert,14371,0
2023-01-01,Caroline,7147,0
2023-01-01,Carroll,27169,0
2023-01-01,Cecil,19676,0
2023-01-01,Charles,37433,0
2023-01-01,Dorchester,9304,0
2023-01-01,Frederick,56664,0
2023-01-01,Garrett,6939,0
2023-01-01,Harford,48364,0
2023-01-01,Howard,61760,0
2023-01-01,Kent,3849,0
2023-01-01,Montgomery,237362,0
2023-01-01,Prince_Georges,221401,0
2023-01-01,Queen_Annes,8651,0
2023-01-01,Somerset,6047,0
2023-01-01,St_Marys,23966,0
2023-01-01,Talbot,7039,0
2023-01-01,Washington,40267,0
2023-01-01,Wicomico,24141,0
2023-01-01,Worcester,10561,0
2023-01-02,Allegany,21092,0
2023-01-02,Anne_Arundel,116128,0
2023-01-02,Baltimore,166583,0
2023-01-02,Baltimore_City,144656,0
2023-01-02,Calvert,14380,0
2023-01-02,Caroline,7152,0
2023-01-02,Carroll,27184,0
2023-01-02,Cecil,19688,0
2023-01-02,Charles,37453,0
2023-01-02,Dorchester,9310,0
2023-01-02,Frederick,56679,0
2023-01-02,Garrett,6942,0
2023-01-02,Harford,48391,0
2023-01-02,Howard,61800,0
2023-01-02,Kent,3851,0
2023-01-02,Montgomery,237466,0
2023-01-02,Prince_Georges,221508,0
2023-01-02,Queen_Annes,8653,0
2023-01-02,Somerset,6052,0
2023-01-02,St_Marys,23980,0
2023-01-02,Talbot,7041,0
2023-01-02,Washington,40269,0
2023-01-02,Wicomico,24149,0
2023-01-02,Worcester,10566,0
2023-01-03,Allegany,21107,0
2023-01-03,Anne_Arundel,116157,0
2023-01-03,Baltimore,166631,0
2023-01-03,Baltimore_City,144710,0
2023-01-03,Calvert,14388,0
2023-01-03,Caroline,7156,0
2023-01-03,Carroll,27203,0
2023-01-03,Cecil,19699,0
2023-01-03,Charles,37468,0
2023-01-03,Dorchester,9311,0
2023-01-03,Frederick,56703,0
2023-01-03,Garrett,6947,0
2023-01-03,Harford,48408,0
2023-01-03,Howard,61817,0
2023-01-03,Kent,3852,0
2023-01-03,Montgomery,237557,0
2023-01-03,Prince_Georges,221589,0
2023-01-03,Queen_Annes,8658,0
2023-01-03,Somerset,6053,0
2023-01-03,St_Marys,23990,0
2023-01-03,Talbot,7042,0
2023-01-03,Washington,40273,0
2023-01-03,Wicomico,24157,0
2023-01-03,Worcester,10567,0
2023-01-04,Allegany,21138,379
2023-01-04,Anne_Arundel,116242,1221
2023-01-04,Baltimore,166825,2691
2023-01-04,Baltimore_City,144856,1884
2023-01-04,Calvert,14403,160
2023-01-04,Caroline,7161,88
2023-01-04,Carroll,27236,448
2023-01-04,Cecil,19721,278
2023-01-04,Charles,37526,392
2023-01-04,Dorchester,9319,113
2023-01-04,Frederick,56761,575
2023-01-04,Garrett,6952,123
2023-01-04,Harford,48469,644
2023-01-04,Howard,61893,428
2023-01-04,Kent,3855,71
2023-01-04,Montgomery,237854,2227
2023-01-04,Prince_Georges,221880,2273
2023-01-04,Queen_Annes,8663,128
2023-01-04,Somerset,6061,77
2023-01-04,St_Marys,24017,239
2023-01-04,Talbot,7046,105
2023-01-04,Washington,40292,613
2023-01-04,Wicomico,24188,351
2023-01-04,Worcester,10585,180
2023-01-05,Allegany,21149,379
2023-01-05,Anne_Arundel,116360,1223
2023-01-05,Baltimore,166990,2691
2023-01-05,Baltimore_City,144981,1884
2023-01-05,Calvert,14410,161
2023-01-05,Caroline,7168,88
2023-01-05,Carroll,27259,449
2023-01-05,Cecil,19729,278
2023-01-05,Charles,37569,393
2023-01-05,Dorchester,9325,113
2023-01-05,Frederick,56829,577
2023-01-05,Garrett,6960,123
2023-01-05,Harford,48526,644
2023-01-05,Howard,61975,428
2023-01-05,Kent,3857,71
2023-01-05,Montgomery,238121,2232
2023-01-05,Prince_Georges,222112,2273
2023-01-05,Queen_Annes,8672,128
2023-01-05,Somerset,6065,77
2023-01-05,St_Marys,24050,239
2023-01-05,Talbot,7053,105
2023-01-05,Washington,40309,613
2023-01-05,Wicomico,24212,352
2023-01-05,Worcester,10595,181
2023-01-06,Allegany,21161,379
2023-01-06,Anne_Arundel,116451,1224
2023-01-06,Baltimore,167174,2695
2023-01-06,Baltimore_City,145137,1884
2023-01-06,Calvert,14424,162
2023-01-06,Caroline,7171,88
2023-01-06,Carroll,27312,449
2023-01-06,Cecil,19751,278
2023-01-06,Charles,37623,393
2023-01-06,Dorchester,9342,114
2023-01-06,Frederick,56874,577
2023-01-06,Garrett,6965,123
2023-01-06,Harford,48571,645
2023-01-06,Howard,62042,429
2023-01-06,Kent,3858,71
2023-01-06,Montgomery,238377,2234
2023-01-06,Prince_Georges,222402,2275
2023-01-06,Queen_Annes,8687,128
2023-01-06,Somerset,6072,77
2023-01-06,St_Marys,24068,239
2023-01-06,Talbot,7059,106
2023-01-06,Washington,40343,613
2023-01-06,Wicomico,24232,353
2023-01-06,Worcester,10603,181
2023-01-07,Allegany,21178,379
2023-01-07,Anne_Arundel,116577,1224
2023-01-07,Baltimore,167335,2697
2023-01-07,Baltimore_City,145273,1885
2023-01-07,Calvert,14442,162
2023-01-07,Caroline,7178,88
2023-01-07,Carroll,27341,450
2023-01-07,Cecil,19775,278
2023-01-07,Charles,37673,393
2023-01-07,Dorchester,9352,114
2023-01-07,Frederick,56928,578
2023-01-07,Garrett,6973,123
2023-01-07,Harford,48638,645
2023-01-07,Howard,62106,429
2023-01-07,Kent,3860,71
2023-01-07,Montgomery,238660,2237
2023-01-07,Prince_Georges,222709,2276
2023-01-07,Queen_Annes,8694,128
2023-01-07,Somerset,6075,77
2023-01-07,St_Marys,24086,239
2023-01-07,Talbot,7066,106
2023-01-07,Washington,40376,613
2023-01-07,Wicomico,24249,353
2023-01-07,Worcester,10615,181
2023-01-08,Allegany,21196,0
2023-01-08,Anne_Arundel,116657,0
2023-01-08,Baltimore,167435,0
2023-01-08,Baltimore_City,145354,0
2023-01-08,Calvert,14450,0
2023-01-08,Caroline,7183,0
2023-01-08,Carroll,27351,0
2023-01-08,Cecil,19788,0
2023-01-08,Charles,37698,0
2023-01-08,Dorchester,9356,0
2023-01-08,Frederick,56958,0
2023-01-08,Garrett,6982,0
2023-01-08,Harford,48668,0
2023-01-08,Howard,62146,0
2023-01-08,Kent,3862,0
2023-01-08,Montgomery,238818,0
2023-01-08,Prince_Georges,222877,0
2023-01-08,Queen_Annes,8698,0
2023-01-08,Somerset,6075,0
2023-01-08,St_Marys,24098,0
2023-01-08,Talbot,7070,0
2023-01-08,Washington,40396,0
2023-01-08,Wicomico,24258,0
2023-01-08,Worcester,10620,0
2023-01-09,Allegany,21202,0
2023-01-09,Anne_Arundel,116722,0
2023-01-09,Baltimore,167508,0
2023-01-09,Baltimore_City,145408,0
2023-01-09,Calvert,14458,0
2023-01-09,Caroline,7187,0
2023-01-09,Carroll,27361,0
2023-01-09,Cecil,19799,0
2023-01-09,Charles,37710,0
2023-01-09,Dorchester,9359,0
2023-01-09,Frederick,56994,0
2023-01-09,Garrett,6984,0
2023-01-09,Harford,48690,0
2023-01-09,Howard,62169,0
2023-01-09,Kent,3864,0
2023-01-09,Montgomery,238929,0
2023-01-09,Prince_Georges,222979,0
2023-01-09,Queen_Annes,8700,0
2023-01-09,Somerset,6077,0
2023-01-09,St_Marys,24106,0
2023-01-09,Talbot,7071,0
2023-01-09,Washington,40400,0
2023-01-09,Wicomico,24270,0
2023-01-09,Worcester,10623,0
2023-01-10,Allegany,21239,380
2023-01-10,Anne_Arundel,116819,1224
2023-01-10,Baltimore,167672,2702
2023-01-10,Baltimore_City,145597,1885
2023-01-10,Calvert,14472,162
2023-01-10,Caroline,7193,88
2023-01-10,Carroll,27379,451
2023-01-10,Cecil,19821,278
2023-01-10,Charles,37763,393
2023-01-10,Dorchester,9371,114
2023-01-10,Frederick,57054,581
2023-01-10,Garrett,6992,123
2023-01-10,Harford,48749,646
2023-01-10,Howard,62244,429
2023-01-10,Kent,3868,71
2023-01-10,Montgomery,239250,2242
2023-01-10,Prince_Georges,223295,2281
2023-01-10,Queen_Annes,8706,128
2023-01-10,Somerset,6082,77
2023-01-10,St_Marys,24128,240
2023-01-10,Talbot,7074,106
2023-01-10,Washington,40423,616
2023-01-10,Wicomico,24299,355
2023-01-10,Worcester,10633,181
2023-01-11,Allegany,21248,381
2023-01-11,Anne_Arundel,116911,1225
2023-01-11,Baltimore,167806,2705
2023-01-11,Baltimore_City,145682,1887
2023-01-11,Calvert,14481,162
2023-01-11,Caroline,7196,88
2023-01-11,Carroll,27388,451
2023-01-11,Cecil,19837,278
2023-01-11,Charles,37791,393
2023-01-11,Dorchester,9374,114
2023-01-11,Frederick,57094,583
2023-01-11,Garrett,6994,123
2023-01-11,Harford,48774,646
2023-01-11,Howard,62289,429
2023-01-11,Kent,3868,72
2023-01-11,Montgomery,239428,2243
2023-01-11,Prince_Georges,223456,2284
2023-01-11,Queen_Annes,8715,128
2023-01-11,Somerset,6085,77
2023-01-11,St_Marys,24139,240
2023-01-11,Talbot,7078,106
2023-01-11,Washington,40436,617
2023-01-11,Wicomico,24313,355
2023-01-11,Worcester,10639,181
2023-01-12,Allegany,21256,381
2023-01-12,Anne_Arundel,117018,1226
2023-01-12,Baltimore,167940,2706
2023-01-12,Baltimore_City,145791,1888
2023-01-12,Calvert,14491,162
2023-01-12,Caroline,7205,88
2023-01-12,Carroll,27405,451
2023-01-12,Cecil,19848,278
2023-01-12,Charles,37809,393
2023-01-12,Dorchester,9385,114
2023-01-12,Frederick,57131,583
2023-01-12,Garrett,6996,123
2023-01-12,Harford,48808,646
2023-01-12,Howard,62337,429
2023-01-12,Kent,3869,72
2023-01-12,Montgomery,239625,2247
2023-01-12,Prince_Georges,223629,2286
2023-01-12,Queen_Annes,8718,128
2023-01-12,Somerset,6089,77
2023-01-12,St_Marys,24157,240
2023-01-12,Talbot,7085,107
2023-01-12,Washington,40454,618
2023-01-12,Wicomico,24332,355
2023-01-12,Worcester,10644,181
2023-01-13,Allegany,21265,381
2023-01-13,Anne_Arundel,117118,1226
2023-01-13,Baltimore,168088,2708
2023-01-13,Baltimore_City,145929,1890
2023-01-13,Calvert,14498,162
2023-01-13,Caroline,7208,88
2023-01-13,Carroll,27425,451
2023-01-13,Cecil,19866,279
2023-01-13,Charles,37835,393
2023-01-13,Dorchester,9389,114
2023-01-13,Frederick,57160,583
2023-01-13,Garrett,7000,123
2023-01-13,Harford,48843,647
2023-01-13,Howard,62404,430
2023-01-13,Kent,3869,73
2023-01-13,Montgomery,239824,2247
2023-01-13,Prince_Georges,223829,2286
2023-01-13,Queen_Annes,8719,128
2023-01-13,Somerset,6094,77
2023-01-13,St_Marys,24168,240
2023-01-13,Talbot,7092,107
2023-01-13,Washington,40473,618
2023-01-13,Wicomico,24342,355
2023-01-13,Worcester,10657,181
2023-01-14,Allegany,21272,381
2023-01-14,Anne_Arundel,117203,1229
2023-01-14,Baltimore,168191,2710
2023-01-14,Baltimore_City,146026,1891
2023-01-14,Calvert,14501,162
2023-01-14,Caroline,7210,88
2023-01-14,Carroll,27441,451
2023-01-14,Cecil,19875,279
2023-01-14,Charles,37859,393
2023-01-14,Dorchester,9395,114
2023-01-14,Frederick,57199,583
2023-01-14,Garrett,7002,123
2023-01-14,Harford,48880,648
2023-01-14,Howard,62439,430
2023-01-14,Kent,3870,73
2023-01-14,Montgomery,239987,2252
2023-01-14,Prince_Georges,223975,2287
2023-01-14,Queen_Annes,8724,128
2023-01-14,Somerset,6097,77
2023-01-14,St_Marys,24175,240
2023-01-14,Talbot,7099,107
2023-01-14,Washington,40487,618
2023-01-14,Wicomico,24352,356
2023-01-14,Worcester,10664,181
2023-01-15,Allegany,21287,0
2023-01-15,Anne_Arundel,117241,0
2023-01-15,Baltimore,168260,0
2023-01-15,Baltimore_City,146094,0
2023-01-15,Calvert,14506,0
2023-01-15,Caroline,7214,0
2023-01-15,Carroll,27454,0
2023-01-15,Cecil,19880,0
2023-01-15,Charles,37867,0
2023-01-15,Dorchester,9404,0
2023-01-15,Frederick,57222,0
2023-01-15,Garrett,7007,0
2023-01-15,Harford,48895,0
2023-01-15,Howard,62474,0
2023-01-15,Kent,3872,0
2023-01-15,Montgomery,240082,0
2023-01-15,Prince_Georges,224084,0
2023-01-15,Queen_Annes,8724,0
2023-01-15,Somerset,6099,0
2023-01-15,St_Marys,24181,0
2023-01-15,Talbot,7100,0
2023-01-15,Washington,40500,0
2023-01-15,Wicomico,24365,0
2023-01-15,Worcester,10672,0
2023-01-16,Allegany,21288,0
2023-01-16,Anne_Arundel,117266,0
2023-01-16,Baltimore,168310,0
2023-01-16,Baltimore_City,146132,0
2023-01-16,Calvert,14506,0
2023-01-16,Caroline,7214,0
2023-01-16,Carroll,27471,0
2023-01-16,Cecil,19884,0
2023-01-16,Charles,37875,0
2023-01-16,Dorchester,9406,0
2023-01-16,Frederick,57250,0
2023-01-16,Garrett,7007,0
2023-01-16,Harford,48917,0
2023-01-16,Howard,62489,0
2023-01-16,Kent,3873,0
2023-01-16,Montgomery,240158,0
2023-01-16,Prince_Georges,224141,0
2023-01-16,Queen_Annes,8726,0
2023-01-16,Somerset,6100,0
2023-01-16,St_Marys,24184,0
2023-01-16,Talbot,7101,0
2023-01-16,Washington,40504,0
2023-01-16,Wicomico,24373,0
2023-01-16,Worcester,10675,0
2023-01-17,Allegany,21299,0
2023-01-17,Anne_Arundel,117298,0
2023-01-17,Baltimore,168359,0
2023-01-17,Baltimore_City,146179,0
2023-01-17,Calvert,14510,0
2023-01-17,Caroline,7215,0
2023-01-17,Carroll,27484,0
2023-01-17,Cecil,19890,0
2023-01-17,Charles,37884,0
2023-01-17,Dorchester,9408,0
2023-01-17,Frederick,57265,0
2023-01-17,Garrett,7013,0
2023-01-17,Harford,48931,0
2023-01-17,Howard,62512,0
2023-01-17,Kent,3873,0
2023-01-17,Montgomery,240251,0
2023-01-17,Prince_Georges,224210,0
2023-01-17,Queen_Annes,8726,0
2023-01-17,Somerset,6103,0
2023-01-17,St_Marys,24188,0
2023-01-17,Talbot,7104,0
2023-01-17,Washington,40512,0
2023-01-17,Wicomico,24384,0
2023-01-17,Worcester,10678,0
2023-01-18,Allegany,21319,382
2023-01-18,Anne_Arundel,117366,1232
2023-01-18,Baltimore,168546,2715
2023-01-18,Baltimore_City,146307,1894
2023-01-18,Calvert,14520,163
2023-01-18,Caroline,7219,88
2023-01-18,Carroll,27510,453
2023-01-18,Cecil,19914,279
2023-01-18,Charles,37921,393
2023-01-18,Dorchester,9415,114
2023-01-18,Frederick,57324,585
2023-01-18,Garrett,7023,123
2023-01-18,Harford,48975,649
2023-01-18,Howard,62575,431
2023-01-18,Kent,3876,73
2023-01-18,Montgomery,240468,2256
2023-01-18,Prince_Georges,224388,2289
2023-01-18,Queen_Annes,8727,128
2023-01-18,Somerset,6109,77
2023-01-18,St_Marys,24202,240
2023-01-18,Talbot,7113,107
2023-01-18,Washington,40526,621
2023-01-18,Wicomico,24403,358
2023-01-18,Worcester,10683,183
2023-01-19,Allegany,21330,382
2023-01-19,Anne_Arundel,117425,1232
2023-01-19,Baltimore,168676,2718
2023-01-19,Baltimore_City,146388,1896
2023-01-19,Calvert,14529,163
2023-01-19,Caroline,7222,88
2023-01-19,Carroll,27527,453
2023-01-19,Cecil,19931,279
2023-01-19,Charles,37938,393
2023-01-19,Dorchester,9419,114
2023-01-19,Frederick,57368,587
2023-01-19,Garrett,7025,123
2023-01-19,Harford,48998,650
2023-01-19,Howard,62625,433
2023-01-19,Kent,3877,73
2023-01-19,Montgomery,240612,2257
2023-01-19,Prince_Georges,224567,2289
2023-01-19,Queen_Annes,8730,128
2023-01-19,Somerset,6113,78
2023-01-19,St_Marys,24215,241
2023-01-19,Talbot,7116,107
2023-01-19,Washington,40539,622
2023-01-19,Wicomico,24416,358
2023-01-19,Worcester,10691,183
2023-01-20,Allegany,21341,382
2023-01-20,Anne_Arundel,117498,1234
2023-01-20,Baltimore,168764,2718
2023-01-20,Baltimore_City,146461,1897
2023-01-20,Calvert,14539,163
2023-01-20,Caroline,7226,88
2023-01-20,Carroll,27549,452
2023-01-20,Cecil,19950,280
